10.005, 10.3577, 10.9722, 11.8362, 11.929, 10.2325, 6.14062, 0.732932, -1.47765, 0.163694, 1.59338, 1.38639, 0.493864, -1.10607, -3.22326, -3.82653, -3.3344, -2.88596, -2.38378, -1.86604, -1.28544, -0.622228, -0.162138, -0.0209495, 0.142011, 0.424781, 0.133691, -0.779965, -1.12807, -0.927735, -0.686784, -0.342887, -0.0323939, 0.318146, 0.761646, 1.14345, 1.33577, 1.38879, 1.21884, 0.919591, 0.806324, 0.855324, 0.93627, 1.08926, 1.44453, 2.02692, 2.54586, 2.82498, 3.01348, 3.2451, 3.4881, 3.63507, 3.63707, 3.56786, 3.50459, 3.36821, 3.1861, 2.98938, 2.68471, 2.38845, 2.27577, 2.16585, 1.67289, 0.654315, -0.503039, -1.37774, -1.9254, -2.07802, -1.97461, -1.99526, -2.17928, -2.43909, -2.88801, -3.41617, -3.81117, -4.18378, -4.46493, -4.5543, -4.60852, -4.56124, -4.20837, -3.6181, -3.19298, -3.02716, -2.96283, -2.90677, -2.64848, -2.1305, -1.58923, -1.05079, -0.390536, 0.231706, 0.568228, 0.575867, 0.5715, 0.94085, 1.68955, 2.36788, 2.70988, 2.72555, 2.69177, 2.79386, 2.84436, 2.89707, 2.83084                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
9.66843, 10.0256, 10.6511, 11.3123, 11.0148, 9.25884, 5.48565, 0.812218, -0.37489, 1.0664, 1.52322, 1.34852, 0.819158, -0.542399, -2.41324, -3.24122, -2.95988, -2.50948, -2.06446, -1.60121, -1.00162, -0.206814, 0.376313, 0.671499, 0.875411, 0.791565, 0.225263, -0.50931, -0.775496, -0.567877, -0.270164, 0.0196884, 0.378533, 0.84642, 1.29919, 1.60005, 1.79492, 1.84763, 1.56489, 1.2388, 1.15341, 1.1118, 1.05824, 1.13362, 1.4048, 1.80668, 2.1993, 2.54873, 2.9374, 3.31319, 3.56172, 3.64421, 3.60665, 3.51112, 3.33613, 3.12431, 2.99725, 2.90411, 2.62636, 2.22102, 1.91157, 1.67983, 1.21061, 0.26202, -0.711295, -1.2645, -1.59791, -1.79842, -1.80355, -1.85042, -2.06163, -2.34198, -2.7755, -3.27123, -3.71952, -4.15281, -4.38957, -4.36584, -4.21602, -3.92065, -3.43915, -2.94622, -2.63089, -2.49673, -2.40736, -2.24117, -1.87955, -1.33507, -0.869225, -0.419864, 0.173327, 0.660684, 0.846392, 0.793094, 0.849354, 1.38525, 2.23609, 2.84068, 3.04178, 2.98601, 2.89233, 2.95686, 2.96137, 2.98255, 3.04222                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
9.35526, 9.71977, 10.2751, 10.6532, 9.94927, 7.81527, 3.99125, 1.01844, 1.19296, 1.77762, 0.924745, 0.558408, 0.656603, -0.215105, -1.72846, -2.73713, -2.60524, -2.19925, -1.84563, -1.42936, -0.789557, 0.0932102, 0.743282, 0.984109, 0.960198, 0.70012, 0.211832, -0.269805, -0.388099, -0.175, 0.0675204, 0.295811, 0.677089, 1.18072, 1.60694, 1.9025, 2.03911, 1.90051, 1.62491, 1.46125, 1.33835, 1.14035, 0.976282, 0.974441, 1.15513, 1.44771, 1.82935, 2.31397, 2.81117, 3.21283, 3.55602, 3.78099, 3.66534, 3.25117, 2.85375, 2.64263, 2.55777, 2.49734, 2.23374, 1.844, 1.51239, 1.04658, 0.460791, -0.155081, -0.668292, -0.986066, -1.33131, -1.66454, -1.78117, -1.83986, -1.99281, -2.25914, -2.68415, -3.10157, -3.50936, -3.88254, -4.04847, -3.96494, -3.64758, -3.19963, -2.72766, -2.35612, -2.1443, -2.0294, -1.87178, -1.59155, -1.20068, -0.763367, -0.331484, 0.174682, 0.71327, 1.0524, 1.0926, 1.04004, 1.20991, 1.85515, 2.77307, 3.30191, 3.36618, 3.24444, 3.09354, 3.10452, 3.06355, 3.0174, 3.17109                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
9.00678, 9.40112, 9.84024, 9.9582, 8.96067, 6.57294, 3.34421, 1.58886, 1.74259, 1.76785, 0.909349, 0.500694, 0.744487, 0.0683252, -1.29529, -2.17181, -2.06842, -1.75085, -1.46098, -1.07813, -0.491568, 0.325247, 0.934553, 1.21558, 1.11372, 0.61328, 0.0927882, -0.120618, 0.0438678, 0.33403, 0.421761, 0.47545, 0.830131, 1.30006, 1.59841, 1.80898, 1.87914, 1.6866, 1.4714, 1.4055, 1.32818, 1.15398, 1.0099, 1.01137, 1.14809, 1.38196, 1.70544, 2.12877, 2.60298, 3.07457, 3.5921, 3.96742, 3.78377, 3.02281, 2.29259, 2.06043, 2.05233, 1.9811, 1.72749, 1.33412, 1.0454, 0.688375, 0.220245, -0.178825, -0.51642, -0.849102, -1.28807, -1.67431, -1.85575, -1.96282, -2.04912, -2.25483, -2.66375, -3.02363, -3.29696, -3.50717, -3.54684, -3.38018, -2.98901, -2.47004, -2.03135, -1.76963, -1.61909, -1.51365, -1.35821, -1.08831, -0.751037, -0.376005, 0.111808, 0.64796, 1.06223, 1.26849, 1.33244, 1.41317, 1.62292, 2.27047, 3.23459, 3.70364, 3.60438, 3.38827, 3.21062, 3.19661, 3.14453, 3.0775, 3.25908                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
8.67294, 9.08257, 9.39607, 9.33319, 8.23518, 6.00253, 3.35786, 1.59076, 0.654564, -0.62247, -0.778536, 0.495054, 1.00335, 0.227604, -0.936144, -1.60089, -1.56332, -1.34741, -1.12414, -0.743006, -0.0939202, 0.775019, 1.23737, 1.27532, 1.10168, 0.62869, 0.237021, 0.304403, 0.650863, 0.782962, 0.469195, 0.308923, 0.74087, 1.18576, 1.38776, 1.48748, 1.38065, 1.24179, 1.22424, 1.28138, 1.33501, 1.26186, 1.15888, 1.15978, 1.22651, 1.35944, 1.61425, 1.9531, 2.40906, 2.9875, 3.45855, 3.60934, 3.34352, 2.63879, 1.96285, 1.759, 1.712, 1.57798, 1.42231, 1.15201, 0.898657, 0.731689, 0.417691, -0.0795694, -0.624407, -1.08562, -1.47529, -1.73678, -1.91044, -2.04016, -2.08164, -2.25994, -2.61224, -2.91371, -3.06422, -3.04743, -2.92394, -2.69776, -2.28887, -1.81182, -1.42177, -1.16308, -1.02772, -0.930123, -0.81397, -0.632026, -0.343675, 0.0340117, 0.525993, 1.00485, 1.27354, 1.40772, 1.59561, 1.73181, 1.89823, 2.61214, 3.58844, 3.88793, 3.595, 3.31498, 3.18783, 3.20715, 3.17836, 3.1673, 3.35503                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
8.3403, 8.74923, 8.90975, 8.66468, 7.66561, 5.7346, 3.2407, 1.20133, -0.515879, -2.43674, -2.41749, -0.25089, 0.656309, 0.000902116, -0.62594, -1.11564, -1.18065, -0.962866, -0.725831, -0.383161, 0.270751, 1.27916, 1.76818, 1.60724, 1.30501, 0.903162, 0.691725, 0.87041, 1.20239, 0.895015, -0.0586749, -0.261001, 0.375731, 0.938556, 1.36226, 1.61475, 1.58772, 1.50481, 1.43348, 1.33545, 1.23053, 1.12143, 1.04064, 1.02511, 1.08731, 1.22787, 1.4463, 1.7316, 2.10043, 2.4936, 2.6714, 2.52101, 2.2686, 1.98668, 1.68056, 1.529, 1.45523, 1.29702, 1.20549, 1.10359, 0.847888, 0.572437, 0.172922, -0.411442, -0.998934, -1.41381, -1.65191, -1.78405, -1.88307, -1.92713, -1.99776, -2.24878, -2.49523, -2.62406, -2.6682, -2.56949, -2.28819, -1.93132, -1.57171, -1.19873, -0.851501, -0.575782, -0.497106, -0.48567, -0.385981, -0.227864, 0.0582254, 0.412171, 0.8107, 1.20082, 1.39413, 1.48062, 1.68797, 1.85795, 2.09527, 2.85821, 3.69102, 3.80698, 3.42706, 3.11935, 3.05457, 3.1288, 3.13672, 3.22184, 3.45894                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
7.95515, 8.37669, 8.41195, 8.11456, 7.23479, 5.64928, 3.43165, 1.28937, -0.420655, -2.36306, -2.41793, -0.30959, 0.646121, 0.352882, -0.129389, -0.597018, -0.575718, -0.259421, -0.0244491, 0.24827, 0.742369, 1.42787, 1.784, 1.71141, 1.45347, 1.23172, 1.21613, 1.42223, 1.36393, 0.0330112, -1.31337, -0.938878, 0.0208907, 0.697806, 1.31091, 1.66235, 1.74738, 1.70334, 1.44959, 1.10305, 0.833368, 0.698048, 0.655735, 0.690474, 0.839271, 1.0611, 1.31223, 1.5645, 1.81956, 2.05632, 2.17484, 2.09475, 1.88023, 1.63761, 1.4101, 1.28451, 1.22243, 1.05626, 0.871528, 0.709474, 0.421164, -0.00824285, -0.505684, -0.942169, -1.25603, -1.45733, -1.56988, -1.6852, -1.80615, -1.86518, -1.98925, -2.20688, -2.28626, -2.27368, -2.2957, -2.17076, -1.91763, -1.61709, -1.19122, -0.722148, -0.355131, -0.183335, -0.19946, -0.205964, -0.0908542, 0.0953069, 0.372394, 0.689972, 1.01822, 1.2961, 1.42763, 1.49615, 1.72116, 1.92805, 2.24742, 3.04098, 3.64135, 3.58994, 3.22713, 2.91683, 2.88516, 3.01417, 3.0714, 3.24987, 3.57729                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
7.61, 8.01317, 8.05267, 7.77845, 7.02918, 5.81946, 4.03076, 2.02523, -0.192779, -2.36523, -2.13043, -0.398363, 0.183729, 0.243231, 0.12553, -0.0568779, 0.0688366, 0.194273, 0.428465, 0.841075, 1.31587, 1.78381, 2.03934, 1.92658, 1.67051, 1.54942, 1.54221, 1.5768, 0.693167, -1.52217, -2.41898, -1.19941, -0.109146, 0.485841, 1.02234, 1.31295, 1.36752, 1.29024, 1.09306, 0.814904, 0.544829, 0.407139, 0.417395, 0.532699, 0.730658, 0.942905, 1.11896, 1.27902, 1.44162, 1.57236, 1.68723, 1.72596, 1.47413, 1.06832, 0.846866, 0.78071, 0.706822, 0.583274, 0.438393, 0.24495, -0.0599769, -0.461065, -0.853668, -1.10557, -1.19611, -1.21579, -1.27363, -1.42997, -1.67502, -1.90663, -2.0269, -2.07922, -2.10483, -2.08899, -2.01743, -1.82116, -1.566, -1.23286, -0.791678, -0.399249, -0.0927257, 0.0951866, 0.14152, 0.16561, 0.248324, 0.39979, 0.642741, 0.918888, 1.1853, 1.38637, 1.5932, 1.79122, 1.82185, 1.87838, 2.39359, 3.26237, 3.64509, 3.39073, 3.0065, 2.70729, 2.68676, 2.88377, 3.00854, 3.19823, 3.59235                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
7.13936, 7.80547, 7.86049, 7.59764, 6.96171, 5.96857, 4.76279, 3.63529, 1.13244, -1.28795, -1.44925, -0.925315, -0.337279, 0.00490238, -0.106026, -0.0317213, 0.0395175, 0.195702, 0.770895, 1.29121, 1.74139, 2.22297, 2.32864, 1.98708, 1.78436, 1.73706, 1.54155, 0.992193, -0.58133, -2.40941, -2.38057, -1.05314, -0.14922, 0.324289, 0.641097, 0.747228, 0.747862, 0.749378, 0.777479, 0.736241, 0.55324, 0.401176, 0.444694, 0.581187, 0.68125, 0.748518, 0.835185, 0.943537, 0.990724, 0.955236, 0.932445, 0.923806, 0.720099, 0.404631, 0.268924, 0.23241, 0.132512, 0.0123832, -0.0908887, -0.253022, -0.48188, -0.712109, -0.916352, -1.04239, -0.997442, -0.88632, -0.949659, -1.2108, -1.56335, -1.90184, -2.05865, -2.05142, -2.06657, -1.99046, -1.66699, -1.37961, -1.18269, -0.813971, -0.362037, -0.0134481, 0.197972, 0.346445, 0.475894, 0.557373, 0.602177, 0.663423, 0.845006, 1.10478, 1.31698, 1.51759, 1.65143, 1.64659, 1.64787, 1.95357, 2.71208, 3.47168, 3.58233, 3.19588, 2.82226, 2.53162, 2.47843, 2.70395, 2.91786, 3.14252, 3.53413                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
6.74718, 7.75368, 7.63327, 7.40505, 6.9171, 6.22184, 5.57906, 4.50252, 2.345, 0.545752, -0.195822, -0.451343, -0.285792, -0.625408, -0.792525, -0.354034, 0.157509, 0.853498, 1.45785, 1.87975, 2.30275, 2.61097, 2.30668, 1.88519, 1.88296, 1.91042, 1.30922, -0.0335879, -1.62236, -2.40307, -1.92723, -0.938423, -0.119711, 0.368878, 0.549974, 0.562201, 0.532561, 0.45728, 0.425844, 0.46519, 0.450147, 0.40271, 0.446628, 0.514573, 0.537908, 0.574751, 0.626712, 0.593168, 0.43098, 0.260431, 0.194237, 0.226574, 0.174444, -0.00198693, -0.125964, -0.225148, -0.388451, -0.545117, -0.611363, -0.629132, -0.643332, -0.677308, -0.769847, -0.839812, -0.792087, -0.741096, -0.884169, -1.27587, -1.70763, -1.91421, -1.95318, -1.99753, -1.97449, -1.72764, -1.35541, -1.08426, -0.806077, -0.39754, 0.0201591, 0.355428, 0.526248, 0.595762, 0.685873, 0.75812, 0.802099, 0.841825, 0.954071, 1.20307, 1.44152, 1.75341, 1.90764, 1.72626, 1.89087, 2.4245, 3.07007, 3.59226, 3.49771, 3.03298, 2.65176, 2.31422, 2.15421, 2.38728, 2.76004, 3.1121, 3.47394                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
