-1.10855, -0.0586619, 0.757767, 1.28415, 1.48119, 1.53113, 1.38901, 0.886567, 0.00887199, -1.00096, -2.41595, -2.3202, -0.327652, 0.0252743, -2.31832, -0.989256, -1.91859, -2.53886, -3.1308, -3.945, -4.64254, -5.64545, -6.56679, -6.96027, -6.85538, -6.74444, -7.32878, -7.58094, -6.99101, -6.79871, -7.05949, -7.32337, -7.31373, -6.98605, -6.87266, -6.94968, -6.94617, -7.08364, -7.22555, -7.33085, -7.46767, -7.42587, -7.19574, -6.98494, -6.76201, -6.54303, -6.39457, -6.11874, -5.85702, -5.54959, -5.05824, -4.56445, -3.98087, -3.57865, -3.28796, -2.96427, -2.79035, -2.70263, -2.72981, -2.73702, -2.7263, -2.80014, -2.76243, -2.55081, -2.28722, -2.15804, -2.41676, -2.89028, -3.23352, -3.40928, -3.47455, -3.61263, -3.71467, -3.71124, -3.87611, -4.18149, -4.37956, -4.41687, -4.42172, -4.51319, -4.62898, -4.8637, -5.03882, -5.1001, -5.16682, -4.97851, -4.72804, -4.41825, -4.00516, -3.58861, -2.8618, -2.46201, -2.85528, -3.44654, -3.43208, -3.24774, -3.2118, -3.03315, -2.89608, -2.73815, -2.6139, -2.45447, -2.16073, -2.08302, -2.2474                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
-1.52948, -0.229806, 0.537201, 0.936154, 1.12157, 1.22273, 1.33239, 1.09378, 0.687607, 0.573634, -0.279711, -0.532567, 0.234448, 0.480563, -1.24813, -1.22001, -2.12569, -2.90752, -2.84264, -3.96217, -4.935, -5.88553, -7.07079, -7.59114, -7.03292, -6.4237, -6.45294, -6.51739, -6.69192, -7.13691, -7.34936, -7.60417, -7.64217, -7.33596, -7.12845, -7.1813, -7.15942, -7.17625, -7.34797, -7.49898, -7.50521, -7.43338, -7.18301, -6.97683, -6.84465, -6.63639, -6.49134, -6.27804, -6.04129, -5.76324, -5.22735, -4.70766, -4.28288, -3.91146, -3.57226, -3.19048, -2.99678, -2.95213, -2.93356, -2.93234, -2.90211, -2.97434, -2.9542, -2.74481, -2.61173, -2.75498, -3.18272, -3.64615, -3.86212, -3.94178, -4.00792, -4.09001, -4.08056, -4.11354, -4.36672, -4.58568, -4.72339, -4.74266, -4.75754, -4.86171, -4.94859, -5.22162, -5.35769, -5.32119, -5.23398, -4.98894, -4.71281, -4.38284, -4.001, -3.71334, -2.82713, -2.48845, -2.85926, -3.50883, -3.61196, -3.30233, -3.10952, -2.96002, -2.87668, -2.81012, -2.6698, -2.44156, -1.99621, -1.84424, -2.06241                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
-1.71757, -0.292068, 0.377926, 0.487756, 0.588978, 0.624303, 0.849541, 0.96844, 1.21659, 1.96979, 2.0676, 0.980394, 0.0271892, -0.437358, -0.525519, -2.13516, -2.57854, -3.23113, -2.71139, -4.18986, -5.29724, -5.77249, -6.9181, -7.70255, -7.29513, -6.16601, -5.5882, -5.85639, -6.62259, -7.2017, -7.58025, -7.90813, -7.95624, -7.88901, -7.67393, -7.60568, -7.60284, -7.5473, -7.72353, -7.92543, -7.78081, -7.56058, -7.32115, -7.08716, -6.99668, -6.80158, -6.61822, -6.44653, -6.23213, -5.97439, -5.43581, -4.87083, -4.49816, -4.14043, -3.81213, -3.44882, -3.23095, -3.15249, -3.10501, -3.12289, -3.08834, -3.10703, -3.08326, -2.9606, -3.07547, -3.44186, -3.90979, -4.38261, -4.54707, -4.46313, -4.40874, -4.43028, -4.4666, -4.59903, -4.86775, -4.9761, -5.06109, -5.07761, -5.12405, -5.2184, -5.26604, -5.43032, -5.4709, -5.34388, -5.20866, -4.95403, -4.64803, -4.31635, -3.97308, -3.6253, -2.82691, -2.61113, -3.0067, -3.52364, -3.59788, -3.22249, -3.00078, -2.9104, -2.88125, -2.88916, -2.77286, -2.57116, -2.14186, -1.82716, -1.94073                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
-2.20758, -0.504809, 0.29616, 0.243226, 0.23859, 0.111555, 0.197491, 0.466698, 1.10824, 1.98511, 2.10936, 1.10036, -0.186861, -1.75659, -1.34104, -2.37351, -3.0372, -3.77189, -3.16339, -4.4758, -5.38605, -5.3281, -5.87937, -6.84554, -7.32638, -6.18522, -5.36502, -5.74689, -6.58608, -7.00228, -7.50165, -7.9947, -8.24508, -8.58569, -8.49944, -8.18774, -8.06865, -7.9997, -8.10287, -8.25017, -8.02924, -7.69756, -7.45195, -7.15413, -7.07498, -6.93516, -6.75831, -6.62902, -6.43929, -6.18533, -5.66941, -5.08505, -4.68261, -4.28876, -4.00675, -3.69987, -3.42219, -3.27287, -3.24512, -3.33413, -3.39551, -3.38166, -3.36489, -3.36132, -3.71283, -4.21889, -4.64944, -5.01013, -5.09523, -4.87283, -4.70811, -4.72234, -4.88377, -5.06659, -5.29253, -5.36881, -5.39494, -5.4275, -5.44418, -5.48567, -5.50173, -5.477, -5.41614, -5.28007, -5.14628, -4.88765, -4.59846, -4.29816, -3.93674, -3.3985, -2.8655, -2.67929, -3.10773, -3.5362, -3.50661, -3.14449, -2.95847, -2.91874, -2.90393, -2.93217, -2.81326, -2.64296, -2.40654, -2.05609, -1.9465                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
-2.72089, -0.974738, -0.0527572, 0.0367898, 0.204739, 0.0255783, -0.0559989, 0.0987327, 0.583924, 0.813744, 0.452525, -0.126782, -1.47864, -2.74075, -2.99891, -3.10177, -5.11851, -5.77333, -4.69674, -4.94002, -5.34075, -5.04315, -4.92639, -5.69245, -6.56216, -5.74278, -4.7322, -4.5416, -5.19761, -5.78731, -6.38493, -7.32725, -8.01463, -8.75171, -8.89773, -8.37414, -8.09217, -8.11362, -8.00313, -7.93334, -7.61521, -7.32041, -7.13597, -6.83849, -6.82883, -6.90283, -6.78238, -6.69263, -6.57434, -6.35046, -5.89771, -5.31962, -4.87413, -4.46978, -4.1962, -3.91048, -3.60151, -3.44438, -3.42621, -3.54912, -3.72322, -3.78395, -3.87742, -3.98656, -4.38615, -4.96514, -5.37201, -5.4235, -5.36028, -5.15959, -5.05403, -5.09001, -5.26378, -5.42382, -5.6212, -5.6885, -5.69617, -5.71525, -5.63383, -5.61885, -5.60669, -5.45991, -5.34109, -5.23002, -5.05123, -4.78007, -4.57232, -4.29322, -3.85651, -3.26663, -2.93079, -2.73163, -3.08248, -3.5301, -3.53468, -3.19233, -3.00743, -2.9836, -2.9488, -2.95036, -2.82949, -2.73337, -2.71741, -2.44559, -2.0981                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
-2.42326, -1.3989, -0.85404, -0.605798, -0.147557, -0.18908, 0.0136975, -0.00072754, -0.055892, -0.444717, -0.850401, -1.76078, -2.80858, -3.47096, -5.30256, -6.6599, -8.42729, -8.10835, -6.32955, -5.62893, -5.52524, -5.31788, -4.94704, -4.98494, -5.21412, -4.49111, -3.40667, -2.56555, -2.66933, -3.35948, -4.17336, -5.50113, -6.68991, -7.73323, -8.08878, -7.65068, -7.44641, -7.63483, -7.31252, -6.95989, -6.5639, -6.31155, -6.23089, -6.02527, -6.08676, -6.47805, -6.53632, -6.52242, -6.57432, -6.43265, -6.07464, -5.542, -5.06701, -4.66197, -4.36345, -4.10761, -3.87167, -3.7913, -3.73187, -3.79553, -3.97841, -4.2437, -4.51209, -4.67708, -4.98375, -5.5023, -5.85995, -5.70105, -5.53318, -5.43449, -5.44002, -5.4867, -5.63359, -5.75631, -5.9101, -5.94268, -5.94554, -5.91106, -5.7116, -5.66906, -5.62061, -5.45457, -5.30984, -5.17298, -4.93507, -4.68565, -4.5437, -4.22442, -3.65365, -3.23592, -3.04168, -2.89821, -3.08342, -3.58543, -3.691, -3.32345, -3.14178, -3.07431, -2.99221, -2.9504, -2.84134, -2.92874, -3.09783, -2.84418, -2.40102                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
-1.77951, -1.40285, -1.44953, -1.39024, -0.806517, -0.598496, -0.311024, -0.272141, -0.656644, -1.05266, -1.42594, -2.62368, -3.82727, -5.87821, -8.47346, -9.72966, -9.87964, -8.68975, -6.94955, -6.26781, -6.10104, -6.04239, -5.54918, -4.6643, -4.05674, -3.26467, -2.46721, -1.65249, -1.04982, -1.49275, -2.40104, -3.41726, -4.81888, -6.03276, -6.57531, -6.55907, -6.5717, -6.94259, -6.79762, -6.3545, -6.07027, -5.83576, -5.67922, -5.45925, -5.33052, -5.66382, -5.95612, -6.13468, -6.43952, -6.40955, -6.1579, -5.72062, -5.24104, -4.79848, -4.51734, -4.35784, -4.24339, -4.22036, -4.13586, -4.1608, -4.33418, -4.78248, -5.16274, -5.32327, -5.50481, -5.84927, -6.0426, -5.88183, -5.73664, -5.72196, -5.80962, -5.89711, -6.04824, -6.11106, -6.19181, -6.17097, -6.12463, -6.03777, -5.74482, -5.67195, -5.58007, -5.41576, -5.27826, -5.07032, -4.81791, -4.64233, -4.48821, -4.12621, -3.50195, -3.26379, -3.19629, -3.04064, -3.15064, -3.74012, -3.85436, -3.44258, -3.32713, -3.16571, -3.01613, -2.91594, -2.83561, -3.02392, -3.32311, -3.12694, -2.76978                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
-1.66257, -1.6185, -1.85285, -2.0605, -1.54159, -1.22038, -1.30989, -1.04471, -1.1327, -1.32527, -1.9447, -3.31156, -5.57822, -8.46836, -10.1127, -10.0239, -9.60608, -8.57942, -7.34796, -6.88403, -6.69232, -6.47773, -5.78366, -4.43005, -3.61218, -2.92457, -2.41886, -1.8921, -0.710003, -0.799183, -1.77765, -2.27219, -3.52347, -4.66081, -5.30656, -5.86936, -6.09479, -6.54156, -6.8184, -6.63305, -6.52638, -6.31596, -6.05173, -5.74083, -5.2515, -5.06823, -5.31411, -5.66919, -6.12842, -6.28232, -6.2247, -5.86598, -5.40704, -4.91808, -4.6794, -4.64742, -4.64713, -4.63533, -4.56901, -4.62818, -4.85123, -5.29873, -5.65924, -5.77936, -5.86919, -6.08175, -6.11531, -6.01958, -5.98004, -6.02188, -6.16661, -6.31095, -6.44882, -6.42874, -6.44309, -6.36292, -6.22261, -6.09727, -5.76951, -5.6279, -5.48935, -5.29316, -5.16897, -4.94764, -4.75244, -4.63653, -4.38798, -3.98318, -3.46477, -3.19742, -3.23506, -3.01968, -3.13334, -3.81651, -3.9999, -3.58395, -3.48015, -3.23668, -3.01999, -2.84762, -2.79971, -2.92838, -3.2481, -3.20353, -3.00351                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
-1.87011, -2.39438, -2.59653, -2.8915, -2.59105, -2.28663, -2.30403, -2.22284, -2.11642, -2.26035, -3.11669, -4.98342, -7.55659, -9.55397, -10.2095, -9.7456, -9.67079, -9.14143, -8.27087, -7.58332, -6.88884, -6.35496, -5.52577, -4.01933, -3.20721, -2.90917, -2.53558, -1.93337, -0.731506, -0.567136, -1.52253, -1.94746, -2.95878, -3.87563, -4.4895, -5.56119, -6.09708, -6.48887, -6.96128, -7.01177, -6.96036, -6.71484, -6.45256, -6.2013, -5.61346, -5.00794, -4.94639, -5.26715, -5.82184, -6.20529, -6.35879, -5.97857, -5.55317, -5.06544, -4.82295, -4.86102, -4.9668, -5.00728, -4.97552, -5.11226, -5.35571, -5.6527, -5.88577, -5.9628, -6.05453, -6.24768, -6.22718, -6.18201, -6.23936, -6.33068, -6.50718, -6.65727, -6.7422, -6.66824, -6.62431, -6.49426, -6.27039, -6.09195, -5.78498, -5.56918, -5.39406, -5.16137, -4.9902, -4.82819, -4.74287, -4.60389, -4.24599, -3.81356, -3.55655, -3.17207, -3.06094, -2.9341, -3.07454, -3.74591, -4.1003, -3.8126, -3.56168, -3.2914, -3.02863, -2.80539, -2.73104, -2.77976, -2.98179, -3.03201, -2.98374                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
-2.22801, -2.83894, -3.16403, -3.57618, -3.47368, -3.19715, -3.21687, -3.59625, -3.63398, -3.89345, -5.05906, -6.97614, -8.65743, -9.67885, -10.0003, -9.72882, -9.65886, -9.33026, -8.75794, -8.04011, -6.94794, -6.05389, -5.15205, -3.41656, -1.96989, -2.06066, -1.92398, -1.18953, -0.844244, -0.695403, -1.35643, -1.89949, -2.62652, -3.44084, -4.11157, -5.26992, -6.02977, -6.50864, -7.05185, -7.08644, -6.9734, -6.65667, -6.34595, -6.24243, -5.86366, -5.15563, -4.90308, -5.13534, -5.90468, -6.3272, -6.45936, -6.02636, -5.61877, -5.17379, -4.9197, -4.97343, -5.15711, -5.30068, -5.31389, -5.50774, -5.70243, -5.8295, -5.92612, -6.01826, -6.18829, -6.37242, -6.33459, -6.34549, -6.46072, -6.60634, -6.78585, -6.88457, -6.91564, -6.8381, -6.73113, -6.55939, -6.29922, -6.06719, -5.77761, -5.51847, -5.31842, -5.0953, -4.8732, -4.75758, -4.71062, -4.46644, -4.13168, -3.83396, -3.79764, -3.37059, -2.90256, -2.89242, -3.12161, -3.72067, -4.09831, -4.02183, -3.62987, -3.30587, -3.04755, -2.83044, -2.70479, -2.67122, -2.73045, -2.80209, -2.87305                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
-3.03558, -3.16792, -3.4543, -3.92981, -3.90855, -3.86935, -4.24362, -4.71443, -4.96183, -5.73814, -6.91714, -8.15018, -8.7105, -9.35171, -9.55208, -9.65757, -9.65881, -9.39599, -8.62788, -7.92608, -7.00498, -5.60196, -4.50328, -3.01935, -0.743518, -0.565983, -0.701308, -0.101511, -0.640528, -0.859804, -1.31881, -1.79444, -2.25242, -3.12351, -4.0034, -4.81358, -5.54947, -6.38936, -7.11958, -7.11465, -6.88673, -6.53176, -6.19626, -6.13811, -5.92778, -5.42729, -5.13193, -5.3038, -6.1045, -6.45931, -6.4345, -6.02129, -5.59387, -5.22962, -5.02307, -5.07878, -5.26851, -5.48366, -5.55232, -5.72178, -5.89991, -5.93706, -5.99208, -6.12076, -6.34958, -6.46002, -6.42566, -6.51159, -6.63833, -6.81734, -6.96601, -7.00536, -7.00924, -6.94257, -6.78026, -6.55909, -6.28495, -6.05749, -5.80678, -5.46714, -5.17684, -5.0676, -4.94772, -4.80184, -4.67122, -4.33868, -4.09491, -4.04075, -4.02721, -3.60776, -3.00289, -2.97771, -3.29337, -3.85644, -4.07867, -4.06637, -3.72962, -3.28006, -3.02363, -2.86384, -2.71051, -2.60853, -2.59619, -2.69744, -2.85997                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
